Player_match_SK,PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
16783,50121300136,501213,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2011,0,29,1,,,KC Sangakkara,DL Vettori,KC Sangakkara,AB de Villiers
16784,50121300154,501213,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Player,Deccan Chargers,Royal Challengers Bangalore,2011,0,27,1,,,KC Sangakkara,DL Vettori,KC Sangakkara,AB de Villiers
16785,50121300258,501213,258,DT Christian,5/4/1983,Right-hand bat,Right-arm fast-medium,Australia,Player,Deccan Chargers,Royal Challengers Bangalore,2011,0,28,1,,,KC Sangakkara,DL Vettori,KC Sangakkara,AB de Villiers
16786,50121400006,501214,6,R Dravid,1/11/1973,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Kolkata Knight Riders,2011,0,38,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16787,50121400032,501214,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Kolkata Knight Riders,2011,0,30,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16788,50121400038,501214,38,SK Warne,9/13/1969,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Kolkata Knight Riders,2011,0,42,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16789,50121400039,501214,39,SK Trivedi,9/4/1982,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Kolkata Knight Riders,2011,0,29,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16790,50121400052,501214,52,LRPL Taylor,3/8/1984,Right-hand bat,Right-arm offbreak,New Zealand,Player,Rajasthan Royals,Kolkata Knight Riders,2011,0,27,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16791,50121400169,501214,169,AS Raut,3/3/1987,Right-hand bat,Legbreak googly,India,Player,Rajasthan Royals,Kolkata Knight Riders,2011,0,24,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16792,50121400192,501214,192,J Botha,5/2/1982,Right-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Kolkata Knight Riders,2011,0,29,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16793,50121400196,501214,196,A Singh,6/21/1981,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Kolkata Knight Riders,2011,0,30,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16794,50121400252,501214,252,AG Paunikar,4/18/1988,Right-hand bat,N/A,India,Keeper,Rajasthan Royals,Kolkata Knight Riders,2011,0,23,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16795,50121400266,501214,266,AL Menaria,10/29/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Kolkata Knight Riders,2011,0,21,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16796,50121400298,501214,298,ND Doshi,10/6/1978,Right-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Kolkata Knight Riders,2011,0,33,0,,,SK Warne,G Gambhir,AG Paunikar,MS Bisla
16797,50121400009,501214,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Rajasthan Royals,2011,0,36,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16798,50121400031,501214,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Rajasthan Royals,2011,0,29,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16799,50121400040,501214,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Rajasthan Royals,2011,1,30,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16800,50121400066,501214,66,B Lee,11/8/1976,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Rajasthan Royals,2011,0,35,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16801,50121400087,501214,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Rajasthan Royals,2011,0,26,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16802,50121400089,501214,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Rajasthan Royals,2011,0,32,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16803,50121400140,501214,140,Iqbal Abdulla,12/2/1989,Left-hand bat,Slow left-arm orthodox,India,Player,Kolkata Knight Riders,Rajasthan Royals,2011,0,22,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16804,50121400151,501214,151,L Balaji,9/27/1981,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Rajasthan Royals,2011,0,30,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16805,50121400214,501214,214,MS Bisla,12/27/1984,Right-hand bat,N/A,India,Keeper,Kolkata Knight Riders,Rajasthan Royals,2011,0,27,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16806,50121400216,501214,216,EJG Morgan,9/10/1986,Left-hand bat,Right-arm medium,England,Player,Kolkata Knight Riders,Rajasthan Royals,2011,0,25,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16807,50121400276,501214,276,Shakib Al Hasan,3/24/1987,Left-hand bat,Slow left-arm orthodox,Bangladesh,Player,Kolkata Knight Riders,Rajasthan Royals,2011,0,24,1,,,G Gambhir,SK Warne,MS Bisla,AG Paunikar
16808,50121500050,501215,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kochi Tuskers Kerala,2011,0,31,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16809,50121500056,501215,56,A Symonds,6/9/1975,Right-hand bat,Right-arm offbreak,Australia,Player,Mumbai Indians,Kochi Tuskers Kerala,2011,0,36,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16810,50121500057,501215,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kochi Tuskers Kerala,2011,0,24,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16811,50121500126,501215,126,MM Patel,7/12/1983,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Kochi Tuskers Kerala,2011,0,28,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16812,50121500133,501215,133,SR Tendulkar,4/24/1973,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Kochi Tuskers Kerala,2011,0,38,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16813,50121500194,501215,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Kochi Tuskers Kerala,2011,0,28,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16814,50121500208,501215,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kochi Tuskers Kerala,2011,0,26,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16815,50121500209,501215,209,R Sathish,1/14/1981,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kochi Tuskers Kerala,2011,0,30,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16816,50121500221,501215,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Kochi Tuskers Kerala,2011,0,24,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16817,50121500263,501215,263,DJ Jacobs,11/4/1982,Right-hand bat,Right-arm medium,South Africa,Keeper,Mumbai Indians,Kochi Tuskers Kerala,2011,0,29,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16818,50121500286,501215,286,AG Murtaza,1/1/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Kochi Tuskers Kerala,2011,0,21,0,,,SR Tendulkar,DPMD Jayawardene,DJ Jacobs,PA Patel
16819,50121500002,501215,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Kochi Tuskers Kerala,Mumbai Indians,2011,1,30,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16820,50121500017,501215,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Keeper,Kochi Tuskers Kerala,Mumbai Indians,2011,0,26,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16821,50121500035,501215,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Kochi Tuskers Kerala,Mumbai Indians,2011,0,23,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16822,50121500061,501215,61,RP Singh,12/6/1985,Right-hand bat,Left-arm fast-medium,India,Player,Kochi Tuskers Kerala,Mumbai Indians,2011,0,26,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16823,50121500064,501215,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Captain,Kochi Tuskers Kerala,Mumbai Indians,2011,0,34,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16824,50121500081,501215,81,R Vinay Kumar,2/12/1984,Right-hand bat,Right-arm medium,India,Player,Kochi Tuskers Kerala,Mumbai Indians,2011,0,27,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16825,50121500104,501215,104,BJ Hodge,12/29/1974,Right-hand bat,Right-arm offbreak,Australia,Player,Kochi Tuskers Kerala,Mumbai Indians,2011,0,37,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16826,50121500153,501215,153,RR Powar,5/20/1978,Right-hand bat,Right-arm offbreak,India,Player,Kochi Tuskers Kerala,Mumbai Indians,2011,0,33,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16827,50121500237,501215,237,KM Jadhav,3/26/1985,Right-hand bat,Right-arm offbreak,India,Player,Kochi Tuskers Kerala,Mumbai Indians,2011,0,26,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16828,50121500259,501215,259,RV Gomez,10/16/1985,Right-hand bat,Right-arm medium,India,Player,Kochi Tuskers Kerala,Mumbai Indians,2011,0,26,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16829,50121500280,501215,280,NLTC Perera,4/3/1989,Left-hand bat,Right-arm medium-fast,Sri Lanka,Player,Kochi Tuskers Kerala,Mumbai Indians,2011,0,22,1,,,DPMD Jayawardene,SR Tendulkar,PA Patel,DJ Jacobs
16830,50121600008,501216,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2011,0,23,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16831,50121600015,501216,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2011,0,33,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16832,50121600079,501216,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2011,0,22,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16833,50121600110,501216,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Chennai Super Kings,2011,0,27,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16834,50121600135,501216,135,TM Dilshan,10/14/1976,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Chennai Super Kings,2011,0,35,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16835,50121600175,501216,175,DL Vettori,1/27/1979,Left-hand bat,Slow left-arm orthodox,New Zealand,Captain,Royal Challengers Bangalore,Chennai Super Kings,2011,0,32,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16836,50121600203,501216,203,CA Pujara,1/25/1988,Right-hand bat,Legbreak,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2011,0,23,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16837,50121600260,501216,260,MA Agarwal,2/16/1991,Right-hand bat,N/A,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2011,0,20,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16838,50121600261,501216,261,AUK Pathan,6/17/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2011,0,27,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16839,50121600268,501216,268,JJ van der Wath,1/10/1978,Right-hand bat,Right-arm medium-fast,South Africa,Player,Royal Challengers Bangalore,Chennai Super Kings,2011,0,33,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16840,50121600269,501216,269,R Ninan,11/19/1985,Right-hand bat,Right-arm offbreak,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2011,0,26,0,,,DL Vettori,MS Dhoni,AB de Villiers,MS Dhoni
16841,50121600019,501216,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,1,36,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16842,50121600020,501216,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Royal Challengers Bangalore,2011,0,30,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16843,50121600021,501216,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,0,25,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16844,50121600023,501216,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,0,31,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16845,50121600109,501216,109,JA Morkel,6/10/1981,Left-hand bat,Right-arm medium-fast,South Africa,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,0,30,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16846,50121600125,501216,125,S Anirudha,4/14/1987,Right-hand bat,N/A,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,0,24,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16847,50121600185,501216,185,M Vijay,4/1/1984,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,0,27,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16848,50121600186,501216,186,SB Jakati,11/27/1980,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,0,31,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16849,50121600201,501216,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,0,25,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16850,50121600278,501216,278,S Randiv,1/30/1985,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,0,26,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16851,50121600377,501216,377,TG Southee,12/11/1988,Right-hand bat,Right-arm medium-fast,New Zealand,Player,Chennai Super Kings,Royal Challengers Bangalore,2011,0,23,1,,,MS Dhoni,DL Vettori,MS Dhoni,AB de Villiers
16852,50121700014,501217,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Deccan Chargers,2011,0,25,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16853,50121700048,501217,48,AM Nayar,10/8/1983,Left-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Deccan Chargers,2011,0,28,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16854,50121700053,501217,53,AC Gilchrist,11/14/1971,Left-hand bat,Right-arm offbreak,Australia,CaptainKeeper,Kings XI Punjab,Deccan Chargers,2011,0,40,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16855,50121700067,501217,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Deccan Chargers,2011,0,23,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16856,50121700088,501217,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Player,Kings XI Punjab,Deccan Chargers,2011,0,26,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16857,50121700100,501217,100,SE Marsh,7/9/1983,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Deccan Chargers,2011,0,28,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16858,50121700167,501217,167,PC Valthaty,12/7/1983,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Deccan Chargers,2011,1,28,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16859,50121700188,501217,188,RJ Harris,10/11/1979,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Deccan Chargers,2011,0,32,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16860,50121700210,501217,210,R McLaren,2/9/1983,Left-hand bat,Right-arm medium-fast,South Africa,Player,Kings XI Punjab,Deccan Chargers,2011,0,28,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16861,50121700243,501217,243,VS Malik,5/9/1983,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Deccan Chargers,2011,0,28,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16862,50121700264,501217,264,Sunny Singh,12/18/1986,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Deccan Chargers,2011,0,25,1,,,AC Gilchrist,KC Sangakkara,AC Gilchrist,KC Sangakkara
16863,50121700026,501217,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,CaptainKeeper,Deccan Chargers,Kings XI Punjab,2011,0,34,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16864,50121700042,501217,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Kings XI Punjab,2011,0,26,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16865,50121700065,501217,65,S Sohal,11/10/1987,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Kings XI Punjab,2011,0,24,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16866,50121700084,501217,84,I Sharma,9/2/1988,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Kings XI Punjab,2011,0,23,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16867,50121700093,501217,93,B Chipli,1/27/1983,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Kings XI Punjab,2011,0,28,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16868,50121700094,501217,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Deccan Chargers,Kings XI Punjab,2011,0,28,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16869,50121700112,501217,112,DB Ravi Teja,9/5/1987,Right-hand bat,Legbreak googly,India,Player,Deccan Chargers,Kings XI Punjab,2011,0,24,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16870,50121700120,501217,120,MS Gony,1/4/1984,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Kings XI Punjab,2011,0,27,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16871,50121700136,501217,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Kings XI Punjab,2011,0,29,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16872,50121700154,501217,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Player,Deccan Chargers,Kings XI Punjab,2011,0,27,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16873,50121700258,501217,258,DT Christian,5/4/1983,Right-hand bat,Right-arm fast-medium,Australia,Player,Deccan Chargers,Kings XI Punjab,2011,0,28,0,,,KC Sangakkara,AC Gilchrist,KC Sangakkara,AC Gilchrist
16874,50121800025,501218,25,JR Hopes,10/24/1978,Right-hand bat,Right-arm medium,Australia,Player,Delhi Daredevils,Pune Warriors,2011,0,33,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16875,50121800029,501218,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Delhi Daredevils,Pune Warriors,2011,0,27,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16876,50121800041,501218,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Pune Warriors,2011,0,33,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16877,50121800054,501218,54,Y Venugopal Rao,2/26/1982,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Pune Warriors,2011,0,29,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16878,50121800106,501218,106,AB Dinda,3/25/1984,Right-hand bat,Right-arm medium-fast,India,Player,Delhi Daredevils,Pune Warriors,2011,0,27,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16879,50121800183,501218,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Delhi Daredevils,Pune Warriors,2011,0,28,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16880,50121800187,501218,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Player,Delhi Daredevils,Pune Warriors,2011,0,25,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16881,50121800232,501218,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Pune Warriors,2011,0,24,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16882,50121800254,501218,254,AJ Finch,11/17/1986,Right-hand bat,Slow left-arm orthodox,Australia,Player,Delhi Daredevils,Pune Warriors,2011,0,25,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16883,50121800271,501218,271,MS Wade,12/26/1987,Left-hand bat,Right-arm medium,Australia,Player,Delhi Daredevils,Pune Warriors,2011,0,24,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16884,50121800293,501218,293,S Nadeem,8/12/1989,Right-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Pune Warriors,2011,0,22,1,,,V Sehwag,Yuvraj Singh,NV Ojha,RV Uthappa
16885,50121800027,501218,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Captain,Pune Warriors,Delhi Daredevils,2011,1,30,0,,,Yuvraj Singh,V Sehwag,RV Uthappa,NV Ojha
16886,50121800046,501218,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Pune Warriors,Delhi Daredevils,2011,0,26,0,,,Yuvraj Singh,V Sehwag,RV Uthappa,NV Ojha
16887,50121800074,501218,74,GC Smith,2/1/1981,Left-hand bat,Right-arm offbreak,South Africa,Player,Pune Warriors,Delhi Daredevils,2011,0,30,0,,,Yuvraj Singh,V Sehwag,RV Uthappa,NV Ojha
16888,50121800157,501218,157,JD Ryder,8/6/1984,Left-hand bat,Right-arm medium,New Zealand,Player,Pune Warriors,Delhi Daredevils,2011,0,27,0,,,Yuvraj Singh,V Sehwag,RV Uthappa,NV Ojha
16889,50121800171,501218,171,M Manhas,10/12/1979,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Delhi Daredevils,2011,0,32,0,,,Yuvraj Singh,V Sehwag,RV Uthappa,NV Ojha
16890,50121800211,501218,211,AA Jhunjhunwala,12/1/1982,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Delhi Daredevils,2011,0,29,0,,,Yuvraj Singh,V Sehwag,RV Uthappa,NV Ojha
16891,50121800231,501218,231,MD Mishra,2/9/1984,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Delhi Daredevils,2011,0,27,0,,,Yuvraj Singh,V Sehwag,RV Uthappa,NV Ojha
16892,50121800235,501218,235,R Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Delhi Daredevils,2011,0,24,0,,,Yuvraj Singh,V Sehwag,RV Uthappa,NV Ojha
16893,50121800267,501218,267,WD Parnell,7/30/1989,Left-hand bat,Left-arm medium-fast,South Africa,Player,Pune Warriors,Delhi Daredevils,2011,0,22,0,,,Yuvraj Singh,V Sehwag,RV Uthappa,NV Ojha
